,name,description,streetAddress,addressLocality,addressRegion,addressCountry,postalCode,url,latitude,longitude,rating,brand
3473,Hampton Inn Coventry-Warwick Area,"We’re off I-95, within a half-mile of a variety of restaurants. T.F. Green Airport is a free 15-minute shuttle ride away, and downtown Providence, home to Brown University and Roger Williams Park, is 20 minutes from our door. Seaside day trips to Newport and Narragansett Beach take 30 minutes. Enjoy daily free hot breakfast, free WiFi, and access to our indoor pool and fitness center.",850 Centre of New England Blvd.,Coventry,RI,US,2816,https://hamptoninn3.hilton.com/en/hotels/rhode-island/hampton-inn-coventry-warwick-area-CVTRIHX/index.html,41.6627,-71.545929,4.5,Hampton Inn
3474,Homewood Suites by Hilton Providence-Warwick,"With beaches, shops, galleries, and restaurants close by, finding things to do is easy. If you prefer the indoors, take advantage of your fully equipped in-suite kitchen to whip up a home-cooked meal, or relax and use our free WiFi to your heart's content. Daily breakfast is on us.",33 International Way,Warwick,RI,US,2886,https://homewoodsuites3.hilton.com/en/hotels/rhode-island/homewood-suites-by-hilton-providence-warwick-WRWHWHW/index.html,41.726011,-71.456471,4.0,Homewood Suites
3475,Hilton Garden Inn Providence Airport/Warwick,"It's easy to catch a flight from TF Green Airport, half a mile from our hotel, with our free around-the-clock shuttle. Nearby I-95 provides access to Warwick Mall 10 minutes west, and Providence attractions within 10 miles like the zoo, Brown University, and Rhode Island Convention Center. Enjoy breakfast, lunch, and dinner in our restaurants.",1 Thurber Street,Warwick,RI,US,2886,https://hiltongardeninn3.hilton.com/en/hotels/rhode-island/hilton-garden-inn-providence-airport-warwick-PVDGIGI/index.html,41.7286,-71.4432,4.5,Hilton Garden Inn
3476,Hampton Inn & Suites Providence/Warwick-Airport,"We're right next to the TF Green Airport with 24-hour shuttle service. A dozen restaurants are within a mile, and you can find shopping at Warwick Mall three miles west. Downtown Providence is a 10-mile drive, passing Roger Williams Park Zoo and the Museum of Natural History and Planetarium along the way. Enjoy free hot breakfast and free WiFi.",2100 Post Road,Warwick,RI,US,2886,https://hamptoninn3.hilton.com/en/hotels/rhode-island/hampton-inn-and-suites-providence-warwick-airport-WRWHSHX/index.html,41.724567,-71.43981,4.0,Hampton Inn
3477,Hilton Providence,"We’re off I-95 in Downtown Providence, a short walk from the Rhode Island Convention Center and Dunkin’ Donuts Center. Providence Place mall and historic Federal Hill are within a mile. Brown University and Johnson & Wales University are a short drive and we’re 10 minutes from Roger Williams Park Zoo. Enjoy our indoor pool, fitness center, and Starbucks.",21 Atwells Avenue,Providence,RI,US,2903,https://www3.hilton.com/en/hotels/rhode-island/hilton-providence-PVDPRHF/index.html,41.822738,-71.418774,4.0,Hilton
3478,Hampton Inn & Suites Providence Downtown,"Our hotel is minutes from I-95 in the heart of downtown Providence, minutes from the Dunkin' Donuts Center and Providence Performing Arts Center. Brown University, Johnson & Wales University, and the Rhode Island School of Design are less than a mile from our door. Enjoy free hot breakfast, WiFi, and our shuttle to local transportation hubs.",58 Weybosset Street,Providence,RI,US,2903,https://hamptoninn3.hilton.com/en/hotels/rhode-island/hampton-inn-and-suites-providence-downtown-PVDWYHX/index.html,41.823777,-71.409882,4.5,Hampton Inn
3479,Homewood Suites by Hilton Providence Downtown,"Home is a half-mile from Rhode Island State House, walking distance from Brown University and the Rhode Island Convention Center. Providence city is minutes away, boasting attractions like the Performing Arts Center and WaterFire, an award-winning downtown sculpture. WiFi, breakfast and our evening social, Monday – Thursday, are free. Enjoy an in-suite kitchen.",5 Exchange Street,Providence,RI,US,2903,https://homewoodsuites3.hilton.com/en/hotels/rhode-island/homewood-suites-by-hilton-providence-downtown-PVDEXHW/index.html,41.82647654,-71.41151248,4.5,Homewood Suites
3480,Hilton Garden Inn Providence,"We’re next to the bay and India Point Park, with some views of both. Downtown, Brown University, the Rhode Island School of Design, and Providence College are within four miles. Enjoy breakfast in our restaurant and a drink in the Pavilion Lounge. Grab a snack at the 24-hour Pavilion Pantry.",220 India Street,Providence,RI,US,2903,https://hiltongardeninn3.hilton.com/en/hotels/rhode-island/hilton-garden-inn-providence-PVDISGI/index.html,41.818422,-71.39108999999998,4.0,Hilton Garden Inn
3481,Home2 Suites by Hilton Smithfield Providence,"Corporate guests can enjoy proximity to Fidelity Investments, CVS and Citizens Corp Park, with Bryant University just a mile away. WiFi and breakfast are free, but you could always whip something up in your in-suite kitchen. Hike Wolf Hill Forest Preserve, explore Roger Williams Zoo, or see if divine providence is on your side at Twin Rivers Casino.",944 Douglas Pike,Smithfield,RI,US,2917,https://home2suites3.hilton.com/en/hotels/rhode-island/home2-suites-by-hilton-smithfield-providence-SFZHTHT/index.html,41.91385786,-71.51791366,4.5,Home2
3482,Hampton Inn & Suites Providence/Smithfield,"We offer a free shuttle to places within 10 miles including Bryant University, the Fidelity Investments corporate office, and Twin River Casino. We're close to I-295, getting you to downtown Providence in 14 miles to visit Rhode Island College, Brown University, or Providence College. Start your morning off right with free hot breakfast. WiFi's on us.",945 Douglas Pike,Smithfield,RI,US,2917,https://hamptoninn3.hilton.com/en/hotels/rhode-island/hampton-inn-and-suites-providence-smithfield-PVDSFHX/index.html,41.9159,-71.51899999999998,4.5,Hampton Inn
3483,Hampton Inn Pawtucket,"We're next to I-95 in central Pawtucket, connected to Murphy's Law Irish Pub. Brown University, Providence Place, and other downtown Providence destinations are three miles away. Catch a baseball game at McCoy Stadium a mile east, or hit the slots at Twin River Casino four miles west. Enjoy free hot breakfast and free WiFi.",2 George St,Pawtucket,RI,US,2860,https://hamptoninn3.hilton.com/en/hotels/rhode-island/hampton-inn-pawtucket-PVDHXHX/index.html,41.87379719,-71.38657034,4.5,Hampton Inn
3484,"Homewood Suites by Hilton Newport Middletown, RI","We're at the juncture of Routes 138 and 114 – and of business, history, and nature. Expect to be short drives from downtown Newport on Aquidneck Island, Sachuest Point, and companies including Raytheon and the Navy Base. Free hot breakfast is on us, as is WiFi and our complimentary evening social Monday – Thursday.",348 West Main Road,Middletown,RI,US,2842,https://homewoodsuites3.hilton.com/en/hotels/rhode-island/homewood-suites-by-hilton-newport-middletown-ri-NPTMIHW/index.html,41.5151,-71.3013,4.5,Homewood Suites
3485,Hampton Inn & Suites Newport/Middletown,"Find us minutes from Route 114, two miles from Newport Naval Station. Our seasonal shuttle will take you downtown. Newport attractions, including historic mansions and the Cliff Walk, are five minutes' drive from our door. It's four miles to Sachuest Beach, and Newport Vineyards is nearby. Unwind in our pool, and enjoy daily hot breakfast and WiFi on us.",317 West Main Road,Middletown,RI,US,2842,https://hamptoninn3.hilton.com/en/hotels/rhode-island/hampton-inn-and-suites-newport-middletown-MTNRIHX/index.html,41.514106,-71.301476,4.5,Hampton Inn
3486,Hampton Inn South Kingstown - Newport Area,"We're right next to US-1, six miles from the University of Rhode Island. Entertainment and dining options are within walking distance. Head down to Adventureland Family Fun Park or over to Narragansett Town Beach, known for surfing, both three miles away. Relax all year round in our heated indoor pool and whirlpool. Hot breakfast and WiFi are on us.",20 Hotel Drive,South Kingstown,RI,US,2879,https://hamptoninn3.hilton.com/en/hotels/rhode-island/hampton-inn-south-kingstown-newport-area-NPTSKHX/index.html,41.4534,-71.4702,4.5,Hampton Inn
3487,Hilton Garden Inn Aiken,"Find us 10 minutes from downtown Aiken, surrounded by local shopping, dining, and the Regal Aiken Mall movie theater. We're within four miles of Hopelands Gardens, Hitchcock Woods, and SRS Heritage Foundation offices. The University of South Carolina – Aiken is less than eight miles from us. Enjoy our outdoor pool and 24-hour fitness center.",350 Eastgate Drive,Aiken,SC,US,29803,https://hiltongardeninn3.hilton.com/en/hotels/south-carolina/hilton-garden-inn-aiken-AIKGIGI/index.html,33.5082,-81.7175,4,Hilton Garden Inn
3488,Hampton Inn Aiken,"Located just moments from local shops, spas, and restaurants in the historic downtown. We’re just a 30-minute drive from Augusta National Golf Course. Find equestrian statues dotted around the town and nearby Aiken Thoroughbred Racing Hall of Fame and Museum. Enjoy daily free hot breakfast, free WiFi, a fitness center and outdoor pool.",100 Tamil Dr.,Aiken,SC,US,29803,https://hamptoninn3.hilton.com/en/hotels/south-carolina/hampton-inn-aiken-AIKSCHX/index.html,33.506518,-81.710256,4.5,Hampton Inn
3489,Hilton Garden Inn Anderson,"Located off I-85, we’re next to Lake Harwell, and within seven miles of Anderson University and Tri-County Technical College. Clemson University is 15 minutes away, and Anderson Motor Speedway is only 10 miles from our door. Our Garden Grille restaurant serves breakfast and dinner, and offers evening room service from 5-9 pm.",115 Destination Boulevard,Anderson,SC,US,29621,https://hiltongardeninn3.hilton.com/en/hotels/south-carolina/hilton-garden-inn-anderson-ANDGIGI/index.html,34.572685,-82.70712999999998,4.5,Hilton Garden Inn
3490,Hampton Inn Anderson/ Alliance Business Park,"We're right off I-85 in upstate South Carolina's manufacturing corridor, just minutes from businesses like Bosch, TTI Ryobi, and Walgreens Distribution Center. Downtown Anderson is under 10 miles away and Clemson University is just a quick 15-mile drive west. During your stay with us, start each morning with free hot breakfast.",411 Alliance Parkway,Anderson,SC,US,29621,https://hamptoninn3.hilton.com/en/hotels/south-carolina/hampton-inn-anderson-alliance-business-park-ANDNOHX/index.html,34.629400000000004,-82.5991,4.5,Hampton Inn
3491,Hampton Inn Clemson-University Area,"Located off US 123, we’re two miles from Clemson University. Hit the shops at University Square Shopping Center over the road. Visit Clemson Area African American Museum, two miles away. Or explore the garden trails of South Carolina Botanical Garden, just 10 minutes’ drive. Oconee County Regional Airport is six minutes away. Breakfast and WiFi are on us.",851 Tiger Blvd.,Clemson,SC,US,29631,https://hamptoninn3.hilton.com/en/hotels/south-carolina/hampton-inn-clemson-university-area-CEUSCHX/index.html,34.692707,-82.84781699999998,4.5,Hampton Inn
3492,Tru by Hilton Seneca Clemson,Our hotel on Highway 123 is under five minutes from Clemson University campus and Lake Hartwell. A small selection of dining and shopping options are within walking distance. The South Carolina Botanical Garden is four miles away. Free hot breakfast is served every morning.,13050 Clemson Blvd,Seneca,SC,US,29678,https://tru3.hilton.com/en/hotels/south-carolina/tru-by-hilton-seneca-clemson-CLTCLRU/index.html,34.689066,-82.862408,4.5,Tru
3493,Hampton Inn & Suites Seneca-Clemson Area,"We’re just six minutes from Clemson University. Go boating at Lake Keowee, explore the World of Energy and Patriots Hall Museum, or visit the botanical gardens – all just 15 minutes away. More lakes and parks, Chattooga River rafting, and scenery at Chattooga Bell Farm are within 35 miles of our door. Enjoy free WiFi and free hot breakfast.",1011 East North 1st Street,Seneca,SC,US,29678,https://hamptoninn3.hilton.com/en/hotels/south-carolina/hampton-inn-and-suites-seneca-clemson-area-GSPSEHX/index.html,34.698100000000004,-82.93990000000002,4.5,Hampton Inn
3494,Hampton Inn Easley,"Our Easley hotel is off Highway 123, within 25 minutes of Furman University and central Greenville. Tour Greenville’s historic district, catch events at the Expo Center, or take in shows at the Peace Center. Free hot breakfast is fuel for exploring South Carolina nature at Table Rock or Paris Mountain State Parks, half an hour from our door. WiFi’s on us.",8 Southern Center Court,Easley,SC,US,29640,https://hamptoninn3.hilton.com/en/hotels/south-carolina/hampton-inn-easley-GSPELHX/index.html,34.827200000000005,-82.5331,4.5,Hampton Inn
3495,Hampton Inn Greenville/Simpsonville,"We're just off I-385, less than three miles from South Chase Business Park and a 10-minute drive from CCNB Amphitheater at Heritage Park. Shops and dining are within walking distance and Discovery Island Water Park is 10 minutes away. Work out in our fitness center and pool, and stay connected with free WiFi. Enjoy free hot breakfast daily.",3934 Grandview Drive,Simpsonville,SC,US,29680,https://hamptoninn3.hilton.com/en/hotels/south-carolina/hampton-inn-greenville-simpsonville-GSPSMHX/index.html,34.71,-82.25,4.5,Hampton Inn
3496,Homewood Suites by Hilton Greenville Downtown,"Downtown, Falls Park on the Reedy, Peace Center concerts, and restaurants are all a short walk away. We're so close to Fluor Field baseball, we're practically home plate. Greenville Zoo is two miles from our West End hotel. Cook for yourself in your in-suite kitchen. WiFi, breakfast, and our evening social, Monday - Thursday, are free.",950 South Main Street,Greenville,SC,US,29601,https://homewoodsuites3.hilton.com/en/hotels/south-carolina/homewood-suites-by-hilton-greenville-downtown-GSPSOHW/index.html,34.843338,-82.40870199999998,4.5,Homewood Suites
3497,Hampton Inn & Suites Greenville-Downtown-RiverPlace,"Our downtown hotel is walking distance from the Peace Center for Performing Arts, Falls Park, and Main Street shopping and dining. The Greenville County Museum of Art and Upcountry History Museum are just one mile away. Enjoy easy access to nearby Highway 123. Start your day with our daily hot breakfast – it’s free, just like our WiFi.",171 RiverPlace,Greenville,SC,US,29601,https://hamptoninn3.hilton.com/en/hotels/south-carolina/hampton-inn-and-suites-greenville-downtown-riverplace-GSPDTHX/index.html,34.8464,-82.4025,4.5,Hampton Inn
3498,Home2 Suites by Hilton Greenville Downtown,"Discover one of Greenville city’s oldest neighborhoods, boasting more than 100 restaurants, bars, and shops within a one-mile radius. Make the most of easy access to shows at Peace Center, scenic strolls through Falls Park, and events at Bon Secours Wellness Arena. Cook something up in your in-suite kitchen, and enjoy WiFi and breakfast on us. Pets are welcome.",350 North Main Street,Greenville,SC,US,29601,https://home2suites3.hilton.com/en/hotels/south-carolina/home2-suites-by-hilton-greenville-downtown-GSPDOHT/index.html,34.854622,-82.397064,4.5,Home2
3499,Tru by Hilton Greenville Woodruff Road,"Eight miles from Greenville-Spartanburg Airport, and with downtown Greenville just 15 minutes away, you'll barely have a chance to enjoy free WiFi. Hot breakfast is free, too, perfect for a day exploring Paris Mountain State Park, Bon Secours Wellness Arena, Falls Park on the Reedy, or shopping at Greenridge. Check your travel dates for a ballgame at Fluor Field.",121 Carolina Point Parkway,Greenville,SC,US,29605,https://tru3.hilton.com/en/hotels/south-carolina/tru-by-hilton-greenville-woodruff-road-GSPWFRU/index.html,34.82443243,-82.30804412,nager,Tru
3500,Hilton Garden Inn Greenville,"Near I-85 and Woodruff Road, we’re less than a mile from The Shops at Greenridge. The GE Gas Turbine plant and the North American HQ of Michelin are within six miles of our hotel, and Greenville-Spartanburg Airport is 20 minutes away. Our Garden Grille Restaurant serves breakfast and dinner, and The Shop is open 24 hours for drinks and snacks.",108 Carolina Point Parkway,Greenville,SC,US,29607,https://hiltongardeninn3.hilton.com/en/hotels/south-carolina/hilton-garden-inn-greenville-GSPGVGI/index.html,34.8252545,-82.30705309999998,4.5,Hilton Garden Inn
3501,Homewood Suites by Hilton Greenville,"Exit off I-85 and you’ll be with us, 15 minutes from central Greenville one way and Greenville-Spartanburg Airport the other. It’s just 15 minutes to Greenville Convention Center. We’re steps from the Shops at Greenridge, also offering great dining, or try your in-suite kitchen. Join our complimentary evening social, Monday – Thursday. WiFi and breakfast are on us.",102 Carolina Point Parkway,Greenville,SC,US,29607,https://homewoodsuites3.hilton.com/en/hotels/south-carolina/homewood-suites-by-hilton-greenville-GSPCPHW/index.html,34.825863,-82.306297,4.5,Homewood Suites
3502,Hampton Inn Greenville I-385 - Woodruff Rd.,"You’ll find us off I-385/Woodruff Rd, 10 minutes from Greenville, surrounded by shopping and neighborhood dining. You’ll be within 15 minutes of Greenville Convention Center, shows at the Peace Center, and scenic Falls Park on the Reedy. Greenville-Spartanburg International Airport is 15 minutes away. Breakfast and WiFi are on us.",15 Park Woodruff Dr.,Greenville,SC,US,29607,https://hamptoninn3.hilton.com/en/hotels/south-carolina/hampton-inn-greenville-i-385-woodruff-rd-GSPWDHX/index.html,34.822714999999995,-82.293195,4.5,Hampton Inn
3503,Hampton Inn Greenville/I-385 Haywood Mall,"Off I-385, we're 15 minutes from Greenville-Spartanburg International Airport and across the street from the mall. Downtown, restaurants, Falls Park on the Reedy, and Paris Mountain State Park are all within 15 minutes. Enjoy our outdoor pool, fitness center, daily free hot breakfast, and WiFi.",255 Congaree Road,Greenville,SC,US,29607,https://hamptoninn3.hilton.com/en/hotels/south-carolina/hampton-inn-greenville-i-385-haywood-mall-GSPGHHX/index.html,34.8537,-82.33670000000002,4.5,Hampton Inn
3504,Hilton Garden Inn Hilton Head,"We're one mile from the Tanger Outlets and several local eateries. Experience the charm of Old Town Bluffton, just four miles away, or spend the day at Hilton Head Island Beach and Burkes Beach, both within nine miles. Hilton Head Airport is only a 15-minute drive from us. Enjoy dining at our Garden Grille & Bar, or grab a snack from our 24-hour convenience shop.",1575 Fording Island Road,Hilton Head Island,SC,US,29926,https://hiltongardeninn3.hilton.com/en/hotels/south-carolina/hilton-garden-inn-hilton-head-HHHHEGI/index.html,32.23552,-80.80516,4,Hilton Garden Inn
3505,Hampton Inn & Suites Bluffton-Sun City,"Find us off Highway 278. We’re five minutes from The University of South Carolina Beaufort and less than a mile from dining options. Visit Old Town Bluffton and the Heyward House, or shop at Tanger Outlets – all within 10 miles. Hilton Head Island is 19 minutes away. We've got a pool and fitness center, and WiFi and hot breakfast is on us.",29 William Pope Drive,Bluffton,SC,US,29909,https://hamptoninn3.hilton.com/en/hotels/south-carolina/hampton-inn-and-suites-bluffton-sun-city-BFNSCHX/index.html,32.299518,-80.951937,4,Hampton Inn
3506,Ocean Oak Resort by Hilton Grand Vacations,"Find us along Hilton Head Island’s coastline, just steps from its sandy beach and five miles from the iconic lighthouse and restaurants of Harbour Town. We’re a 10-minute walk from Coligny Beach Park and two miles west of Shipyard Golf Club. Enjoy our oceanfront pool and bar, and picnic area with charcoal grills.",41 South Forest Beach Drive,Hilton Head Island,SC,US,29928,https://www3.hilton.com/en/hotels/south-carolina/ocean-oak-resort-by-hilton-grand-vacations-HHHGVGV/index.html,32.13835285,-80.75962636,4.5,Hilton Grand Vacations
3507,Hampton Inn Hilton Head,"We're next to three golf courses, just a mile from Hilton Head Airport. You'll find several restaurants and bars within a mile, too. The hospital and Hilton Head Island Beach are both two miles away. Enjoy live music at The Jazz Corner, six miles from our hotel. Relax in our outdoor pool. Hot breakfast and WiFi are free.",1 Dillon Road,Hilton Head Island,SC,US,29926,https://hamptoninn3.hilton.com/en/hotels/south-carolina/hampton-inn-hilton-head-HILSCHX/index.html,32.2152,-80.70020000000002,4,Hampton Inn
3508,Tru by Hilton Beaufort,"Within four miles of historic downtown Beaufort, our hotel is just off US-21. Marine Corps Air Station Beaufort (Merritt Field) and Beaufort National Cemetery are within three miles of us. Parris Island is 10 miles away. We have a meeting room, fitness center, and Topgolf Swing Suite for your enjoyment.",3662 Trask Parkway,Beaufort,SC,US,29906,https://tru3.hilton.com/en/hotels/south-carolina/tru-by-hilton-beaufort-HHHBTRU/index.html,32.441672,-80.72364759999998,nager,Tru
3509,Home2 Suites by Hilton Beaufort,"Where military bases meet mother nature: we’re close to Marine Corps Recruitment Depot, Parris Island, and Merrit Field, with local beaches nearby and downtown down the road. Start each day with free breakfast, or cook your own in your suite’s very own kitchen. WiFi is free, as is the fitness center.",3658 Trask Parkway,Beaufort,SC,US,29906,https://home2suites3.hilton.com/en/hotels/south-carolina/home2-suites-by-hilton-beaufort-BFTPIHT/index.html,32.442277000000004,-80.724747,4.5,Home2
3510,Hampton Inn Beaufort,"We’re off Highway 21, a mile from downtown and 10 from the Marine Corps training center on Parris Island. The Beaufort Plaza mall is next to our hotel, and you’ll find several dining options a few steps away. Enjoy a bike ride on the Spanish Moss Trail, which passes a few yards from our hotel. Relax in our outdoor pool. Daily hot breakfast and WiFi are on us.",2342 Boundary Street,Beaufort,SC,US,29902,https://hamptoninn3.hilton.com/en/hotels/south-carolina/hampton-inn-beaufort-BFTSCHX/index.html,32.439358,-80.701965,4,Hampton Inn
3511,Hilton Garden Inn Beaufort,"Our hotel is 20 minutes from Parris Island Marine Recruit Depot. The Bay Street waterfront, historic district, and Spanish Moss Trail are within five minutes, and Hunting Island State Park is a half-hour away. We’ve got all-day dining, room service, and restaurants in walking distance. Enjoy our free parking, fitness center, and outdoor pool.",1500 Queen Street,Beaufort,SC,US,29902,https://hiltongardeninn3.hilton.com/en/hotels/south-carolina/hilton-garden-inn-beaufort-HHHBFGI/index.html,32.441,-80.6894,4,Hilton Garden Inn
3512,Hampton Inn Camden,"We're just north of I-20, under two miles from the Historic Camden Revolutionary War Museum. It's a five-minute drive to local restaurants and shops in downtown Camden. The site of The Carolina Cup horse race is six miles away. Enjoy free hot breakfast, free WiFi, and our heated indoor pool.",122 Wall Street,Camden,SC,US,29020,https://hamptoninn3.hilton.com/en/hotels/south-carolina/hampton-inn-camden-CDNSCHX/index.html,34.22125536,-80.59503832,4,Hampton Inn
3513,Hampton Inn Columbia I-20-Clemson Road,"Find us just off I-20, three minutes from Sparkleberry Plaza dining and five minutes from Thunder Tower Harley-Davidson. Head to the Village at Sandhill, less than 10 minutes away, for an afternoon of retail therapy. The University of South Carolina and Fort Jackson MEPS are just a 20-minute drive. Enjoy our free hot breakfast and 24-hour coffee bar. ",1021 Clemson Frontage Road,Columbia,SC,US,29229,https://hamptoninn3.hilton.com/en/hotels/south-carolina/hampton-inn-columbia-i-20-clemson-road-CAECLHX/index.html,34.096794,-80.853752,4.5,Hampton Inn
3514,Hampton Inn & Suites Columbia Killian Road,"Head into downtown Columbia, 20 minutes away, home of the Columbia Museum of Art, EdVenture Children's Museum, and South Carolina State Museum. The Riverbanks Zoo and Botanical Garden is also worth exploring. You'll be just 10 minutes from Northwoods Golf Club and South Carolina scenery at Sesquicentennial State Park. Enjoy free hot breakfast and WiFi on us.",1310 Robert’s Branch Pkwy,Columbia,SC,US,29203,https://hamptoninn3.hilton.com/en/hotels/south-carolina/hampton-inn-and-suites-columbia-killian-road-CAEKIHX/index.html,34.137794,-80.96041199999998,4.5,Hampton Inn
3515,Hilton Garden Inn Columbia/Northeast,"We’re off I-77, six miles from the Village at Sandhill and 10 miles from the University of South Carolina. A 15-minute drive will take you to shopping and entertainment in downtown Columbia, and to Fort Jackson Military Base. Relax in our heated indoor pool, grab a snack from our Pavilion Pantry, and enjoy all-day dining at our Garden Grille & Bar.",8910 Farrow Road,Columbia,SC,US,29203,https://hiltongardeninn3.hilton.com/en/hotels/south-carolina/hilton-garden-inn-columbia-northeast-CAENOGI/index.html,34.1062,-80.9526,4.5,Hilton Garden Inn
3516,Tru by Hilton Sumter,"Ten minutes of travel will take you downtown, and 12 minutes will get you to Shaw Air Force Base. While you're with us, WiFi and build-your-own breakfast are free, with a 24/7 market for any cravings. Stop by the Patriot Park sportsplex for a game, explore The O'Donnell House, tour the Swan Lake Iris Gardens, or take in a show at Sumter Opera House—all nearby.",2607 Broad Street,Sumter,SC,US,29150,https://tru3.hilton.com/en/hotels/south-carolina/tru-by-hilton-sumter-SSCSCRU/index.html,33.96299509,-80.39946848,4,Tru
3517,Hampton Inn Sumter,"Off Highway 378, we’re 10 minutes from Sumter’s artistic center, home to historic Sumter Opera House, Sumter Little Theatre, and the Gallery of Art. You’ll be just as close to the University of Carolina and Central Carolina Tech, and 15 minutes from Shaw Air Force Base. Free hot breakfast is fuel for day trips to Columbia, 50 minutes’ drive away. WiFi’s on us.",1370 Broad Street Ext.,Sumter,SC,US,29150,https://hamptoninn3.hilton.com/en/hotels/south-carolina/hampton-inn-sumter-SUMSCHX/index.html,33.9564236,-80.39068243,4,Hampton Inn
3518,Home2 Suites by Hilton Columbia Southeast Fort Jackson,"Find us off I-77, less than 15 minutes from downtown Columbia and the University of South Carolina. The Riverbanks Zoo and Botanical Garden, South Carolina State Museum, and the Columbia Museum of Art are all within 10 miles of our hotel. Unwind in our outdoor pool, and enjoy free WiFi and hot breakfast daily.",7340 Garners Ferry Road,Columbia,SC,US,29209,https://home2suites3.hilton.com/en/hotels/south-carolina/home2-suites-by-hilton-columbia-southeast-fort-jackson-CAECFHT/index.html,33.97065724,-80.94809004,nager,Home2
3519,Hampton Inn & Suites Columbia/Southeast-Ft. Jackson,"You’ll find us off I-77, a mile from a variety of shops and restaurants. Downtown Columbia, the University of South Carolina, Fort Jackson, and Williams-Brice Stadium are all within six miles of our door. Congaree National Park is 20 minutes away. Enjoy daily free hot breakfast, free WiFi, and our outdoor area with fire pit and grill.",201 East Exchange Boulevard,Columbia,SC,US,29209,https://hamptoninn3.hilton.com/en/hotels/south-carolina/hampton-inn-and-suites-columbia-southeast-ft-jackson-CAEFJHX/index.html,33.969776,-80.953232,4.5,Hampton Inn
3520,Hilton Garden Inn Columbia Downtown,"We're a five minute walk from The University of South Carolina and one mile from Colonial Life Arena. Head to campus to see Columbia Museum of Art and Columbia Metropolitan Convention Center, or take a 10-minute drive to visit Riverbanks Zoo and Garden. Enjoy all-day dining and evening room service at our Great American Grill.",1200 Pickens Street,Columbia,SC,US,29201,https://hiltongardeninn3.hilton.com/en/hotels/south-carolina/hilton-garden-inn-columbia-downtown-CAECDGI/index.html,34.00392195,-81.02608428,3.5,Hilton Garden Inn
3521,Home2 Suites by Hilton Columbia Downtown,"Welcome to the heart of the business, financial and entertainment districts, close to restaurants. If you want a home-cooked meal, take advantage of your in-suite kitchen. Enjoy free WiFi and breakfast, a great start for a day at Riverbanks Zoo, touring museums, or taking in a show at Colonial Life Arena or Williams Brice Stadium. Your pets are welcome, too.",1203 Pickens Street,Columbia,SC,US,29201,https://home2suites3.hilton.com/en/hotels/south-carolina/home2-suites-by-hilton-columbia-downtown-CAEHTHT/index.html,34.003986,-81.026432,4,Home2
3522,Hilton Columbia Center,"Find us in Congaree Vista, listed on the National Register of Historic Places. We're within meters of restaurants, the Metropolitan Convention Center, and Colonial Life Arena. SC State House is a half-mile away and Riverbanks Zoo and Garden is three miles from our door. We have an outdoor pool, Ruth's Chris Steak House, and a 24-hour snack shop.",924 Senate Street,Columbia,SC,US,29201,https://www3.hilton.com/en/hotels/south-carolina/hilton-columbia-center-CAECCHF/index.html,33.998535,-81.036828,4.5,Hilton
3523,Hampton Inn Columbia-Downtown Historic District,"Our downtown location is an easy walk from the University of South Carolina, the Metropolitan Convention Center, and many local restaurants and bars. Take the family three blocks down to EdVenture Children's Museum and the South Carolina State Museum. It's three miles to the Riverbanks Zoo. Enjoy free hot breakfast, free WiFi, and our outdoor pool.",822 Gervais Street,Columbia,SC,US,29201,https://hamptoninn3.hilton.com/en/hotels/south-carolina/hampton-inn-columbia-downtown-historic-district-CAEDTHX/index.html,33.998966,-81.03875,4.5,Hampton Inn
3524,Embassy Suites by Hilton Charleston Historic District,"Our hotel is in the restored former Citadel Military College in the heart of downtown Charleston. We're across from Marion Square and less than a mile from Charleston City Market, the College of Charleston, and the South Carolina Aquarium. Walk to nearby local restaurants and enjoy our free made-to-order breakfast and complimentary evening reception.",337 Meeting Street,Charleston,SC,US,29403,https://embassysuites3.hilton.com/en/hotels/south-carolina/embassy-suites-by-hilton-charleston-historic-district-CHSESES/index.html,32.787707999999995,-79.93590499999998,3.5,Embassy Suites
3525,Hampton Inn Charleston-Historic District,"The historic district is right on our doorstep; we’re adjacent to the Charleston Museum (the nation’s oldest), with easy access to Gibbes Museum of Art and the Children’s Museum. WiFi’s on us – kick off your day with free breakfast, before braving a ghost tour, carriage ride or visiting Fort Sumter, where the first shots of the Civil War were fired.",345 Meeting St.,Charleston,SC,US,29403,https://hamptoninn3.hilton.com/en/hotels/south-carolina/hampton-inn-charleston-historic-district-CHSHDHX/index.html,32.788589,-79.936134,4.5,Hampton Inn
3526,Liberty Place Charleston by Hilton Club,"Liberty Square, the South Carolina Aquarium, King Street shops and dining – they're all within a 15-minute walk of our hotel. The Battery is 1.5 miles away. We have premier studios with a balcony on higher floors, and suites offer a separate living area and full kitchen. Join us in the lobby bar, and enjoy our fitness center and 24-hour business center.",475 East Bay Street,Charleston,SC,US,29403,https://www3.hilton.com/en/hotels/south-carolina/liberty-place-charleston-by-hilton-club-CHSLPGV/index.html,32.789069999999995,-79.93028000000002,nager,Hilton
